ID,BuildingTypeName,PropertyTypeEPA,BuildingName,Address,City,State,Zip,Neighborhood,Latitude,Longitude,YearBuilt,GrossFloorAreaQuantity,NumBuildings,NumFloors,NumUnits,ES_Score,SiteEUI,SourceEUI,TotalGHGEmissionsReg,GHGEmissionsIntensity
27598,NonResidential,Worship Facility,ST. ANDREW KIM,11700 1ST AVE NE,SEATTLE,WA,98125,NORTHWEST,47.71439604,-122.3279741,1/1/2002,24955,1,1,0,42,25.2999992371,52.5,44.5999984741,0.0017872169
27600,Multifamily LR (1-4),Multifamily Housing,12329 ROOSEVELT WAY NE,12329 ROOSEVELT WAY NE,SEATTLE,WA,98125,SHARED: NORTH & NORTHWEST,47.71851499,-122.3193159,1/1/1995,43406,1,4,60,88,31.2999992371,98.4000015259,121,0.002787633
27602,Multifamily MR (5-9),Multifamily Housing,LUNA COURT CONDOMINIUM,3221 SW AVALON WAY,SEATTLE,WA,98126,DELRIDGE NEIGHBORHOODS,47.56390499,-122.3727796,1/1/1997,77501,1,5,69,66,35.7999992371,85.9000015259,211.6000061035,0.0027302874
27604,Multifamily LR (1-4),Multifamily Housing,PARK MERIDIAN,11224 MERIDIAN AVE N,SEATTLE,WA,98133,NORTHWEST,47.71002229,-122.3336378,1/1/1977,35114,1,3,45,96,19.8999996185,62.5,62.2000007629,0.0017713733
27606,Multifamily LR (1-4),Multifamily Housing,OSPREY APTS - 20 UNITS,2116 N 112TH ST,SEATTLE,WA,98133,NORTHWEST,47.70981092,-122.3331565,1/1/1973,25160,1,4,20,96,20.2000007629,63.2999992371,45.0999984741,0.0017925278
27607,Multifamily LR (1-4),Multifamily Housing,ETHYLE MANOR,2132 N 112TH ST,SEATTLE,WA,98133,NORTHWEST,47.70980163,-122.3322531,1/1/1971,26254,1,4,27,71,24.2000007629,75.9000015259,56.5,0.002152053
27610,Multifamily MR (5-9),Multifamily Housing,LUXE,500 5TH AVE W,SEATTLE,WA,98119,MAGNOLIA / QUEEN ANNE,47.62352207,-122.3628695,1/1/1968,40428,1,7,39,56,36.7999992371,115.4000015259,132.1999969482,0.0032700108
27620,Multifamily LR (1-4),Multifamily Housing,MADISON LOFTS,2900 E MADISON ST,SEATTLE,WA,98112,EAST,47.624738,-122.294617,1/1/2008,34629,1,3,20,61,24.8999996185,75.5999984741,75.1999969482,0.0021715902
27622,Multifamily MR (5-9),Multifamily Housing,MADISON PARK PLACE CONDOMINIUM,2000 43RD AVE E,SEATTLE,WA,98112,EAST,47.63715976,-122.2765233,1/1/1985,37817,1,5,15,,34.7999992371,109.0999984741,116.9000015259,0.0030912024
27625,Multifamily LR (1-4),Multifamily Housing,MADISON PARK WATERFRONT CONDOMINIUM,1810 43RD AVE E,SEATTLE,WA,98112,EAST,47.63476228,-122.2760599,1/1/1964,32366,1,4,44,86,25.8999996185,81.4000015259,74.5999984741,0.0023048878
27634,Multifamily LR (1-4),Multifamily Housing,TWIN BIRCHES APTS,800 2ND AVE N,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.62659278,-122.3523342,1/1/1957,27246,1,3,31,100,20.8999996185,48.2999992371,42.5,0.001559862
27639,NonResidential,Performing Arts,TEATRO ZINZANNI,225 ROY ST,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.62526703,-122.35187531,1/1/2008,23098,1,2,0,,132.3999938965,270.8999938965,214.6999969482,0.0092951769
27651,Multifamily LR (1-4),Multifamily Housing,16 UNIT APARTMENT,900 NOB HILL AVE N,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.6274672,-122.3498661,1/1/1963,22381,1,4,16,,20.8999996185,65.5,41.5,0.0018542514
27652,Multifamily LR (1-4),Multifamily Housing,BROOKDALE QUEEN ANNE I,805 4TH AVE N,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.62673321,-122.3495138,1/1/2006,188294,1,3,155,100,29.7999992371,69.6999969482,422.200012207,0.0022422383
27655,Multifamily LR (1-4),Multifamily Housing,AUDITORIUM APARTMENTS,605 5TH AVE,SEATTLE,WA,98104,MAGNOLIA / QUEEN ANNE,47.62483039,-122.3479505,1/1/1926,47276,1,4,52,81,28.8999996185,68.3000030518,103.3000030518,0.0021850411
27656,Multifamily LR (1-4),Multifamily Housing,DELMONT APARTMENTS,403 ROY ST,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.62517928,-122.3486217,1/1/1910,22344,1,4,32,100,25,46.7000007629,37.5,0.0016783029
27658,Multifamily LR (1-4),Multifamily Housing,QUEENS OAKS,718 4TH AVE N,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.62611405,-122.3484631,1/1/1957,22331,1,3,31,94,28.8999996185,68.8000030518,49,0.0021942591
27659,Multifamily LR (1-4),Senior Care Community,EMERITUS QUEEN ANNE II,800 4TH AVE N,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.62671881,-122.3484707,1/1/2006,39650,1,3,39,100,32.7999992371,86.8000030518,104.6999969482,0.0026406052
27668,NonResidential,Other/Specialty Hospital,VIRGINIA MASON - BAILEY BOUSHAY HOUSE,2720 E MADISON ST,SEATTLE,WA,98112,SHARED: CENTRAL & EAST,47.62341357,-122.2966509,1/1/1991,34074,1,3,35,,124.6999969482,345.700012207,351.200012207,0.0103069793
27673,NonResidential,Hotel,HOTEL 1000,1000 1ST AVE,SEATTLE,WA,98104,DOWNTOWN,47.60504913,-122.33610535,1/1/2006,198400,0,10,47,14,102.3000030518,229.6999969482,1494.1999511719,0.0075312498
27679,Multifamily LR (1-4),Multifamily Housing,MAGNOLIA SUITES,2410 W MANOR PL,SEATTLE,WA,98199,MAGNOLIA / QUEEN ANNE,47.65396847,-122.3880861,1/1/1977,28196,1,4,24,94,26.7999992371,84.0999984741,67.1999969482,0.0023833167
27680,Multifamily LR (1-4),Multifamily Housing,MAGNOLIA VISTA,3711 27TH PL W,SEATTLE,WA,98199,MAGNOLIA / QUEEN ANNE,47.65326268,-122.3920162,1/1/1968,30000,1,4,52,84,21.2000007629,66.5999984741,56.5999984741,0.0018866666
27681,Multifamily LR (1-4),Multifamily Housing,MAGNOLIA CRESTVIEW APTS,2701 W MANOR PL,SEATTLE,WA,98199,MAGNOLIA / QUEEN ANNE,47.65278015,-122.3914888,1/1/1968,25959,1,4,26,56,27,84.8000030518,62.4000015259,0.0024037907
27682,Multifamily LR (1-4),Multifamily Housing,MAGNOLIA CREST APT,2727 W MANOR PL,SEATTLE,WA,98199,MAGNOLIA / QUEEN ANNE,47.65244239,-122.391859,1/1/1968,25326,1,4,24,84,22.1000003815,69.3000030518,49.7000007629,0.0019624102
27683,Multifamily LR (1-4),Multifamily Housing,MAGNOLIAN APTS,3520 28TH AVE W,SEATTLE,WA,98199,MAGNOLIA / QUEEN ANNE,47.65209633,-122.3922816,1/1/1967,37086,1,4,33,87,20.5,64.4000015259,67.6999969482,0.0018254866
27684,Multifamily LR (1-4),Multifamily Housing,HILLCREST APTS,3539 27TH PL W,SEATTLE,WA,98199,MAGNOLIA / QUEEN ANNE,47.65246667,-122.3908867,1/1/1969,56104,1,4,50,41,29.6000003815,93,147.8000030518,0.0026343933
27685,Multifamily LR (1-4),Multifamily Housing,CASA LADARO APTS BLDG #1,3535 27TH PL W,SEATTLE,WA,98199,MAGNOLIA / QUEEN ANNE,47.65199911,-122.3901437,1/1/1968,42251,1,4,18,62,29,91.0999984741,109,0.0025798206
27687,Multifamily MR (5-9),Multifamily Housing,OVERLOOK AT MAGNOLIA (BLDG E),3501 26TH PL W,SEATTLE,WA,98199,MAGNOLIA / QUEEN ANNE,47.65179564,-122.3894821,1/1/1970,28185,1,5,56,65,27.7000007629,87.0999984741,69.5999984741,0.0024693986
27688,Multifamily MR (5-9),Multifamily Housing,OVERLOOK AT MAGNOLIA (BLDG C),3520 27TH PL W,SEATTLE,WA,98199,MAGNOLIA / QUEEN ANNE,47.65229133,-122.3896193,1/1/1970,39900,1,5,55,90,22,68.9000015259,77.9000015259,0.001952381
27689,Multifamily MR (5-9),Multifamily Housing,OVERLOOK AT MAGNOLIA (BLDG A),3520 27TH PL W,SEATTLE,WA,98199,MAGNOLIA / QUEEN ANNE,47.65271474,-122.3904206,1/1/1968,40560,1,5,43,43,31.8999996185,100.0999984741,115.0999984741,0.0028377712
27690,Multifamily MR (5-9),Multifamily Housing,OVERLOOK AT MAGNOLIA (BLDG B),2601 W MANOR PL,SEATTLE,WA,98199,MAGNOLIA / QUEEN ANNE,47.6528738,-122.3898677,1/1/1968,44687,1,5,44,74,25.7999992371,80.9000015259,102.4000015259,0.0022914942
27691,Multifamily MR (5-9),Multifamily Housing,OVERLOOK AT MAGNOLIA (BLDG G),3401 25TH AVE W,SEATTLE,WA,98199,MAGNOLIA / QUEEN ANNE,47.65071701,-122.3887328,1/1/1973,32441,1,5,26,91,21.3999996185,67.3000030518,61.9000015259,0.0019080793
27692,Multifamily MR (5-9),Multifamily Housing,OVERLOOK AT MAGNOLIA (BLDG H),3425 25TH AVE W,SEATTLE,WA,98199,MAGNOLIA / QUEEN ANNE,47.65114212,-122.38883209,1/1/1973,33466,1,5,30,86,22.8999996185,72,68.1999969482,0.0020378891
27693,Multifamily MR (5-9),Multifamily Housing,OVERLOOK AT MAGNOLIA (BLDG I),3430 26TH AVE W,SEATTLE,WA,98199,MAGNOLIA / QUEEN ANNE,47.6512831,-122.3895463,1/1/1973,36178,1,5,28,89,22.2000007629,69.6999969482,71.4000015259,0.0019735751
27694,Multifamily LR (1-4),Multifamily Housing,OVERLOOK AT MAGNOLIA (BLDG J),3500 25TH AVE W,SEATTLE,WA,98199,MAGNOLIA / QUEEN ANNE,47.65187025,-122.3883931,1/1/1974,29588,1,4,26,83,23.7000007629,74.4000015259,62.4000015259,0.0021089631
27696,Multifamily LR (1-4),Multifamily Housing,OVERLOOK AT MAGNOLIA (BLDG K),3451 24TH AVE W,SEATTLE,WA,98199,MAGNOLIA / QUEEN ANNE,47.65187207,-122.3877918,1/1/1974,34602,1,4,27,91,21.3999996185,67.1999969482,65.9000015259,0.0019045142
27699,Multifamily LR (1-4),Multifamily Housing,MARINWOOD APTS,3628 24TH PL W,SEATTLE,WA,98199,MAGNOLIA / QUEEN ANNE,47.65344425,-122.387892,1/1/1980,39514,1,4,30,65,26,81.5999984741,91.4000015259,0.0023131043
27701,Multifamily LR (1-4),Multifamily Housing,MAGNOLIA RIDGE CONDOMINIUM,2510 W BERTONA ST,SEATTLE,WA,98199,MAGNOLIA / QUEEN ANNE,47.65067862,-122.3893258,1/1/1968,32452,1,4,38,100,10.3000001907,32.5,29.7999992371,0.0009182793
27703,NonResidential,Worship Facility,International Full Gospel Fellowship (Church & Daycare),12345 8TH AVE NE,SEATTLE,WA,98125,SHARED: NORTH & NORTHWEST,47.71861997,-122.3216339,1/1/1961,76475,1,2,0,,21.1000003815,39.5,108.5999984741,0.0014200719
27704,NonResidential,K-12 School,NORTHEND JEWISH SCHOOL,12351 8TH AVE NE,SEATTLE,WA,98125,SHARED: NORTH & NORTHWEST,47.71920385,-122.3218488,1/1/1988,32961,1,2,0,57,56,109.0999984741,126.5,0.003837869
27706,Multifamily LR (1-4),Multifamily Housing,PARK VIEW APTS,12520 ROOSEVELT WAY NE,SEATTLE,WA,98125,SHARED: NORTH & NORTHWEST,47.72028152,-122.3186102,1/1/1967,24800,1,4,22,59,26.8999996185,84.4000015259,59.2999992371,0.002391129
27707,Multifamily LR (1-4),Multifamily Housing,ROOSEVELT PLACE,12527 ROOSEVELT WAY NE,SEATTLE,WA,98125,SHARED: NORTH & NORTHWEST,47.72004608,-122.3191874,1/1/1986,25144,1,3,23,62,29.3999996185,92.3000030518,65.6999969482,0.0026129493
27716,Multifamily MR (5-9),Multifamily Housing,OSBORN CONDOMINIUM,4125 CALIFORNIA AVE SW,SEATTLE,WA,98116,SOUTHWEST,47.56594621,-122.387166,1/1/2006,31299,1,5,26,39,31.3999996185,88.1999969482,81.9000015259,0.0026166971
27721,Nonresidential COS,Library,GREENWOOD LIBRARY,8016 GREENWOOD AVE N,SEATTLE,WA,98103,NORTHWEST,47.68745354,-122.3547797,1/1/2004,12806,1,1,0,,87.5,201.3999938965,83.5999984741,0.0065281898
27734,Multifamily LR (1-4),Multifamily Housing,MAGNOLIA VIEW CONDOMINIUM,2562 THORNDYKE AVE W,SEATTLE,WA,98199,MAGNOLIA / QUEEN ANNE,47.64268649,-122.3842339,1/1/1969,24444,0,4,21,92,21.1000003815,66.0999984741,45.7999992371,0.0018736704
27736,Multifamily LR (1-4),Multifamily Housing,MAGNOLIA VILLAGER CONDOMINIUM,2858 32ND AVE W,SEATTLE,WA,98199,MAGNOLIA / QUEEN ANNE,47.64624456,-122.3978799,1/1/1978,27997,1,4,21,64,27.7999992371,87.1999969482,69.0999984741,0.0024681215
27738,Multifamily LR (1-4),Multifamily Housing,ELIZABETH M APTS,4417 EVANSTON AVE N,SEATTLE,WA,98103,LAKE UNION,47.66083921,-122.3513358,1/1/1969,22151,1,3,20,77,25.8999996185,81.3000030518,51,0.0023023791
27744,Multifamily LR (1-4),Mixed Use Property,FREMONT COURT APTS,4464 FREMONT AVE N,SEATTLE,WA,98103,LAKE UNION,47.66124886,-122.3496721,1/1/1990,25154,1,4,26,,37.2000007629,116.9000015259,83.3000030518,0.0033116007
27759,Multifamily LR (1-4),Multifamily Housing,MIRABELLA (WALLINGFORD),4250 AURORA AVE N,SEATTLE,WA,98103,LAKE UNION,47.65935839,-122.3469851,1/1/1997,62747,1,4,44,72,28.5,89.4000015259,120.4000015259,0.0019188169
27760,Multifamily LR (1-4),Multifamily Housing,THE MILAN,4300 AURORA AVE N,SEATTLE,WA,98103,LAKE UNION,47.66013695,-122.3469703,1/1/1995,45271,1,4,45,83,28.7999992371,90.4000015259,115.9000015259,0.0025601379
27774,Multifamily LR (1-4),Multifamily Housing,GUINEVERE,522 N 85TH ST,SEATTLE,WA,98103,NORTHWEST,47.69079308,-122.3516167,1/1/2002,114443,1,4,139,,26.2000007629,82.3000030518,266.799987793,0.0023312915
27799,Campus,K-12 School,THE BUSH SCHOOL - MIDDLE AND LOWER SCHOOL CAMPUS,3400 E HARRISON ST,SEATTLE,WA,98112,CENTRAL,47.62287683,-122.2880171,1/1/1950,109794,1,1,0,100,20,23.7999992371,121.9000015259,0.001110261
27815,Multifamily MR (5-9),Multifamily Housing,MADISON PLACE,1813 19TH AVE,SEATTLE,WA,98122,SHARED: CENTRAL & EAST,47.61793225,-122.3077748,1/1/1989,31769,1,5,40,78,24.7000007629,77.4000015259,69.6999969482,0.0021939626
27816,NonResidential,Other - Lodging/Residential,TEEN CHALLENGE,1808 18TH AVE,SEATTLE,WA,98122,SHARED: CENTRAL & EAST,47.61795736,-122.3084756,1/1/1911,25200,1,3,0,,44.0999984741,70.9000015259,69.6999969482,0.0027658729
27821,NonResidential,Supermarket/Grocery Store,QUALITY FOOD CENTER (QFC) SUPERMARKET,11100 ROOSEVELT WAY NE,SEATTLE,WA,98125,SHARED: NORTH & NORTHWEST,47.70938625,-122.3172013,1/1/1996,46978,1,1,0,35,267.700012207,604.5,928.5999755859,0.0197666988
27825,NonResidential,"Repair Services (Vehicle, Shoe, Locksmith, etc)",AKER'S VOLKS-PORSCHE REPAIR,1414 BROADWAY,SEATTLE,WA,98122,EAST,47.61340332,-122.32035065,1/1/1907,22320,1,2,0,,8.8000001907,21.6000003815,15.1999998093,0.0006810036
27828,NonResidential,Mixed Use Property,BROADWAY AND E PIKE BUILDING,905 E PIKE ST,SEATTLE,WA,98122,EAST,47.613895,-122.320358,1/1/1912,0,1,3,0,,42.4000015259,128.5,88.6999969482,
27829,NonResidential,Office,EAST PIKE BUILDING,1205 E PIKE ST,SEATTLE,WA,98122,EAST,47.613922,-122.316421,1/1/1920,21228,1,2,0,64,37.7000007629,118.3000030518,71.1999969482,0.0033540605
27830,NonResidential,Office,ELYSIAN BREWING CO & OFFICES,1221 E PIKE ST,SEATTLE,WA,98122,EAST,47.61391707,-122.3161479,1/1/1920,23422,1,3,0,64,115.1999969482,152.6000061035,156,0.0066604047
27833,NonResidential,Urgent Care/Clinic/Other Outpatient,SOUND MENTAL HEALTH,1600 E OLIVE ST,SEATTLE,WA,98122,EAST,47.616753,-122.3110869,1/1/1975,38879,5,2,0,,85.9000015259,264.200012207,293.3999938965,0.0075464902
27836,Multifamily LR (1-4),Multifamily Housing,THE MARQUIS APARTMENTS,1605 E OLIVE ST,SEATTLE,WA,98122,EAST,47.61619871,-122.3110979,1/1/1926,40112,1,3,37,98,32.5,47.5,78.5,0.0019570203
27837,Multifamily LR (1-4),Multifamily Housing,CASCADIA APARTMENTS,1621 17TH AVE,SEATTLE,WA,98122,EAST,47.61597245,-122.3105077,1/1/1924,25808,0,3,34,81,34.5999984741,77.8000030518,65.8000030518,0.0025495971
27838,NonResidential,Mixed Use Property,MADISON CROSSING APARTMENTS & STORE,1600 E MADISON ST,SEATTLE,WA,98122,EAST,47.61547934,-122.3110575,1/1/1998,36743,1,5,24,94,89.8000030518,213.3999938965,250.3000030518,0.006812182
27843,Multifamily MR (5-9),Multifamily Housing,OLYMPIAN APARTMENTS,1605 E MADISON ST,SEATTLE,WA,98122,CENTRAL,47.61499187,-122.3109693,1/1/1912,44644,1,6,27,94,31.3999996185,62.7999992371,97.3000030518,0.0021794643
27844,Multifamily LR (1-4),Multifamily Housing,THE MADKIN,1625 E MADISON ST,SEATTLE,WA,98122,CENTRAL,47.61525882,-122.3104158,1/1/1904,25536,1,3,28,66,66.0999984741,82.5999984741,95.5,0.0037398183
27845,Multifamily HR (10+),Multifamily Housing,COUNCIL HOUSE,1501 17TH AVE,SEATTLE,WA,98122,CENTRAL,47.61448017,-122.3104782,1/1/1972,87450,1,12,164,26,58.5999984741,155.1999969482,412.5,0.0047169811
27863,Multifamily LR (1-4),Multifamily Housing,BARBARA FRIETCHIE,1100 17TH AVE,SEATTLE,WA,98122,CENTRAL,47.6117644,-122.309778,1/1/1929,23616,1,4,22,67,51.7000007629,72.5,72.3000030518,0.0030614839
27868,Multifamily LR (1-4),Multifamily Housing,PARK ROYAL APARTMENTS,1503 18TH AVE,SEATTLE,WA,98122,CENTRAL,47.61435279,-122.3092012,1/1/1988,24865,1,4,34,54,31.2000007629,98,69.0999984741,0.0027790066
27869,NonResidential,Non-Refrigerated Warehouse,AUTO ACCESSORIES INC,1520 13TH AVE,SEATTLE,WA,98122,EAST,47.61483102,-122.3151453,1/1/1920,23040,1,2,0,98,3.5999999046,10.6999998093,7.0999999046,0.0003081597
27870,Multifamily LR (1-4),Multifamily Housing,CHESTER APTS & STORES,1323 E PINE ST,SEATTLE,WA,98122,EAST,47.6151213,-122.3146223,1/1/1910,20509,1,3,26,100,29.6000003815,55.2999992371,40.7999992371,0.0019893705
27873,Multifamily MR (5-9),Multifamily Housing,THE PACKARD BUILDING,1530 12TH AVE,SEATTLE,WA,98122,EAST,47.61504893,-122.3164334,1/1/1910,86443,1,6,61,30,46.5,102.1999969482,292.700012207,0.0033860464
27874,NonResidential,Non-Refrigerated Warehouse,PUBLIC STORAGE,1515 13TH AVE,SEATTLE,WA,98122,EAST,47.61461356,-122.3160562,1/1/1958,61880,1,2,0,69,9.1999998093,29,50.7999992371,0.0008209437
27880,Multifamily MR (5-9),Multifamily Housing,LENAWEE APTS,1629 HARVARD AVE,SEATTLE,WA,98122,EAST,47.61617124,-122.3224481,1/1/1940,50356,1,5,78,94,47.5999984741,67.5999984741,142.5,0.0028298515
27882,NonResidential,Office,A E I,900 E PINE ST,SEATTLE,WA,98122,EAST,47.61551228,-122.3203787,1/1/1925,26668,1,2,0,95,44.2999992371,138.8000030518,104.9000015259,0.0039335534
27884,Multifamily MR (5-9),Multifamily Housing,HELIX APARTMENTS,4751 12TH AVE NE,SEATTLE,WA,98105,NORTHEAST,47.66442871,-122.31555939,1/1/2006,65826,1,6,77,,35.5,111.4000015259,207.8000030518,0.0031568074
27885,Multifamily MR (5-9),Multifamily Housing,LEE PLAZA,4746 11TH AVE NE,SEATTLE,WA,98105,NORTHEAST,47.66462439,-122.3160178,1/1/1991,47241,1,5,40,95,41.9000015259,87.3000030518,140.1999969482,0.002967761
27886,Multifamily MR (5-9),Multifamily Housing,TRAVIGNE ON ELEVENTH AVE APTS,4726 11TH AVE NE,SEATTLE,WA,98105,NORTHEAST,47.66390991,-122.31602478,1/1/2001,58656,1,6,75,79,32.2999992371,101.4000015259,168.5,0.0028726814
27888,Multifamily MR (5-9),Multifamily Housing,SUNRISE CASCADE,1100 NE 47TH ST,SEATTLE,WA,98105,NORTHEAST,47.66334688,-122.3160348,1/1/2000,22980,1,5,60,,42.0999984741,93,70.5999984741,0.0030722367
27891,NonResidential,Other - Services,UNIVERSITY PORSCHE AUDI,4740 ROOSEVELT WAY NE,SEATTLE,WA,98105,NORTHEAST,47.66401898,-122.3171148,1/1/1924,42230,1,2,0,,41,128.6999969482,154,0.0036466967
27892,Nonresidential COS,Other,FIRE STATION 17,1050 NE 50TH ST,SEATTLE,WA,98105,NORTHEAST,47.66518676,-122.3166784,1/1/1929,21886,1,3,0,,80.3000030518,172.8000030518,126.5,0.0057799507
27895,Multifamily LR (1-4),Multifamily Housing,SAGAMORE BUILDING,5200 ROOSEVELT WAY NE,SEATTLE,WA,98105,NORTHEAST,47.66663552,-122.3170932,1/1/2003,18156,1,4,18,,33.2000007629,104.1999969482,53.5999984741,0.002952192
27901,Campus,K-12 School,THE BUSH SCHOOL - UPPER SCHOOL CAMPUS,3400 E HARRISON ST,SEATTLE,WA,98112,EAST,47.62288647,-122.2852279,1/1/2000,30562,1,2,0,71,51.0999984741,97.5999984741,106,0.0034683594
27902,Multifamily LR (1-4),Multifamily Housing,PACIFIC PALISADES CONDOMINIUM,3900 2ND AVE NE,SEATTLE,WA,98105,LAKE UNION,47.65489768,-122.3262763,1/1/1997,37581,1,4,21,20,47.5999984741,107,131.6999969482,0.0035044303
27903,NonResidential,Retail Store,PACIFIC RIM CENTER COMMERCIAL,900 S JACKSON ST,SEATTLE,WA,98104,DOWNTOWN,47.59946206,-122.3203303,1/1/2000,54969,1,3,,76,60.5,174.6999969482,281.5,0.0051210682
27922,NonResidential,K-12 School,TEMPLE DE HIRSCH,1424 15TH AVE,SEATTLE,WA,98122,CENTRAL,47.61364411,-122.3121982,1/1/1951,64580,1,2,0,,28.2999992371,60.4000015259,131,0.0020284918
27924,Multifamily LR (1-4),Multifamily Housing,FENTON APTS,1509 E MADISON ST,SEATTLE,WA,98122,CENTRAL,47.61448793,-122.3121904,1/1/1908,31228,1,4,35,82,26.2999992371,81.4000015259,72.4000015259,0.0023184322
27926,Multifamily MR (5-9),Multifamily Housing,THE PEARL APARTMENTS,1530 15TH AVE,SEATTLE,WA,98122,EAST,47.61479907,-122.31270678,1/1/2008,99313,1,7,80,53,44.9000015259,97.9000015259,323.299987793,0.0032553642
27928,NonResidential,Office,JEWISH FAMILY SERVICE,1601 16TH AVE,SEATTLE,WA,98122,EAST,47.61550021,-122.3119,1/1/1958,31822,1,3,0,69,70.6999969482,157.1000061035,164.6999969482,0.0051756645
27929,Multifamily LR (1-4),Multifamily Housing,ARILLIS ARMS,1700 15TH AVE,SEATTLE,WA,98122,EAST,47.61681157,-122.3123445,1/1/1962,26172,1,4,32,48,30,94.0999984741,69.8000030518,0.0026669725
27932,Multifamily LR (1-4),Multifamily Housing,WILANA CO-OP,1732 15TH AVE,SEATTLE,WA,98122,EAST,47.61737524,-122.3123783,1/1/1909,25920,1,3,27,79,28.5,67.9000015259,56.0999984741,0.0021643518
27937,Multifamily LR (1-4),Multifamily Housing,PHINNEY RIDGE CONDOMINIUM,8720 PHINNEY AVE N,SEATTLE,WA,98103,NORTHWEST,47.69299771,-122.3536592,1/1/1985,26112,1,4,20,100,21,65.9000015259,48.7999992371,0.0018688725
27947,NonResidential,Worship Facility,ST MARKS CATHEDRAL,1245 10TH AVE E,SEATTLE,WA,98102,EAST,47.63114982,-122.3205229,1/1/1929,52225,1,1,0,41,61,96.4000015259,198.1999969482,0.0037951172
27950,Multifamily MR (5-9),Multifamily Housing,PIERRE MARQUIS CONDOMINIUM MERIDIAN,2253 GILMAN DR W,SEATTLE,WA,98119,MAGNOLIA / QUEEN ANNE,47.63990415,-122.3745603,1/1/1980,52826,1,5,49,69,27.6000003815,86.8000030518,129.8999938965,0.0024590163
27951,Multifamily LR (1-4),Multifamily Housing,PIER AT LESCHI THE,334 LAKESIDE AVE S,SEATTLE,WA,98144,CENTRAL,47.59927788,-122.2857679,1/1/1956,23856,1,4,28,62,28.2999992371,88.8000030518,60,0.0025150905
27953,Multifamily MR (5-9),Multifamily Housing,PIKE LOFTS CONDOMINIUM,303 E PIKE ST,SEATTLE,WA,98122,EAST,47.61385573,-122.3272454,1/1/1998,56196,1,7,57,,46.0999984741,100.0999984741,187.3999938965,0.0033347568
27955,SPS-District K-12,K-12 School,MONTLAKE SCHOOL (SPS-DISTRICT),2405 22ND AVE E,SEATTLE,WA,98112,NORTHEAST,47.64081473,-122.3051793,1/1/1900,27273,1,2,0,92,41.9000015259,77.9000015259,76.5999984741,0.0028086385
27956,Multifamily LR (1-4),Multifamily Housing,MONTLAKE APARTMENTS,2300 24TH AVE E,SEATTLE,WA,98112,NORTHEAST,47.63976499,-122.3017122,1/1/1926,20366,1,2,29,,71.6999969482,116.4000015259,91.9000015259,0.0045124227
27958,Multifamily LR (1-4),Multifamily Housing,25 UNIT APT,11500 15TH AVE NE,SEATTLE,WA,98125,NORTH,47.71239788,-122.3120749,1/1/1974,23888,1,4,25,61,27.2999992371,85.6999969482,58,0.0024279973
27962,Multifamily LR (1-4),Multifamily Housing,RALEIGH MANOR APTS,12000 15TH AVE NE,SEATTLE,WA,98125,NORTH,47.71603276,-122.3122277,1/1/2000,32977,1,4,39,,26.6000003815,83.5999984741,78.0999984741,0.0023683173
27966,Multifamily LR (1-4),Multifamily Housing,PINEHURST LANE CONDOMINIUM,11532 15TH AVE NE,SEATTLE,WA,98125,NORTH,47.71317558,-122.3120864,1/1/1997,23175,1,4,20,77,30.7999992371,74.4000015259,54.5999984741,0.002355987
27969,NonResidential,Mixed Use Property,TRADER JOE'S & APARTMENTS,1700 E MADISON ST,SEATTLE,WA,98122,SHARED: CENTRAL & EAST,47.61610097,-122.309733,1/1/2004,62256,1,6,52,100,15.5,48.5,85.5999984741,0.0013749679
27970,Multifamily MR (5-9),Multifamily Housing,OLIVE RIDGE,1700 17TH AVE,SEATTLE,WA,98122,SHARED: CENTRAL & EAST,47.61688482,-122.3095746,1/1/1969,72716,1,7,107,30,40.7999992371,108.6999969482,239.6000061035,0.0032950108
27977,Multifamily MR (5-9),Multifamily Housing,VIEWS AT MADISON VISTA,1617 19TH AVE,SEATTLE,WA,98122,CENTRAL,47.61589009,-122.3078278,1/1/2002,46895,1,5,45,,54.7000007629,82.8000030518,156.6000061035,0.0033393753
27981,Multifamily LR (1-4),Multifamily Housing,VECO C APTS,1140 18TH AVE,SEATTLE,WA,98122,CENTRAL,47.61256642,-122.3084619,1/1/1969,37824,1,3,35,,23.1000003815,61.7000007629,70.5999984741,0.0018665397
27982,NonResidential,Office,OFFICE BUILDING,9620 STONE AVE N,SEATTLE,WA,98103,NORTHWEST,47.69889975,-122.3416102,1/1/1982,22106,1,3,0,81,38.5999984741,91.1999969482,64.5,0.0029177599
27984,Multifamily MR (5-9),Multifamily Housing,OAK VIEW APARTMENT,9514 STONE AVE N,SEATTLE,WA,98103,NORTHWEST,47.69842614,-122.3416254,1/1/2008,29216,1,6,30,46,31.2999992371,98.1999969482,81.3000030518,0.0027827219
